property_id,prop_name,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,region,facilities_provided
1115,Tiara Kelana,2600,Petaling Jaya,Condominium,4,1,2,1298,Fully Furnished,Selangor,"Swimming Pool, Minimart, Sauna, Multipurpose hall, Gymnasium, Playground, Squash Court, Barbeque area, Security, Lift, Tennis Court, Jogging Track, Air-Cond, Near KTM/LRT, Washing Machine"
1004,Tiara Mutiara,1550,Old Klang Road,Condominium,2,1,2,722,Fully Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Jogging Track, Air-Cond, Near KTM/LRT, Washing Machine"
1005,Tiara Mutiara 2,1500,Old Klang Road,Service Residence,3,1,2,807,Partially Furnished,Kuala Lumpur,"Playground, Sauna, Multipurpose hall, Gymnasium, Swimming Pool, Security, Air-Cond"
731,Tiara ParkHomes,1100,Kajang,Condominium,3,2,2,1034,Unfurnished,Selangor,"Security, Swimming Pool, Gymnasium, Playground, Multipurpose hall, Lift, Air-Cond"
969,Tiffani Kiara,2600,Mont Kiara,Condominium,1,1,1,815,Fully Furnished,Kuala Lumpur,"Swimming Pool, Gymnasium, Barbeque area, Sauna, Tennis Court, Squash Court, Security, Club house, Lift, Air-Cond, Washing Machine"
1790,Titiwangsa Sentral,2200,Titiwangsa,Condominium,3,1,2,1100,Fully Furnished,Kuala Lumpur,"Security, Playground, Swimming Pool, Gymnasium, Barbeque area, Tennis Court, Squash Court, Lift, Sauna, Minimart, Multipurpose hall, Jogging Track, Club house, Air-Cond, Near KTM/LRT, Washing Machine"
200,Tivoli Villas,1700,Bangsar,Condominium,1,1,1,678,Partially Furnished,Kuala Lumpur,"Gymnasium, Squash Court, Minimart, Playground, Barbeque area, Swimming Pool, Tennis Court, Sauna, Security, Air-Cond, Washing Machine"
250,Tong Weng Mansion,1800,Brickfields,Apartment,3,1,2,1300,Unfurnished,Kuala Lumpur,"Barbeque area, Near KTM/LRT"
1264,T-Parkland @ Templer Park,1200,Rawang,Condominium,3,2,3,1250,Partially Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Multipurpose hall, Air-Cond"
1791,TR Residence,2500,Titiwangsa,Service Residence,3,1,2,850,Fully Furnished,Kuala Lumpur,"Barbeque area, Security, Playground, Gymnasium, Swimming Pool, Jogging Track, Multipurpose hall, Air-Cond, Near KTM/LRT, Washing Machine"
450,Traders Garden @ Cheras Selatan,1450,Cheras,Condominium,3,2,2,800,Partially Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Sauna, Multipurpose hall, Jogging Track, Air-Cond, Near KTM/LRT, Washing Machine, Internet"
1552,Trefoil,2500,Setia Alam,Condominium,2,1,2,788,Fully Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Multipurpose hall, Gymnasium, Jogging Track, Air-Cond, Washing Machine"
1553,Trefoil Studio Setia City Mall Near Top Glove Setia Alam,1000,Setia Alam,Condominium,1,1,1,485,Partially Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Minimart, Multipurpose hall, Barbeque area, Sauna, Gymnasium, Club house, Jogging Track, Air-Cond"
1223,TRiGON Luxury Residences @ SetiaWalk,3500,Puchong,Service Residence,4,2,4,1776,Fully Furnished,Selangor,"Lift, Security, Gymnasium, Minimart, Playground, Tennis Court, Swimming Pool, Multipurpose hall, Air-Cond, Near KTM/LRT"
1740,Trinity Aquata,1900,Sungai Besi,Condominium,3,2,2,1216,Partially Furnished,Kuala Lumpur,"Security, Swimming Pool, Gymnasium, Jogging Track, Lift, Playground, Air-Cond"
785,Trinity Lemanja,1500,Kepong,Condominium,3,2,2,960,Partially Furnished,Kuala Lumpur,"Security, Near KTM/LRT, Air-Cond"
1440,Trio Permai,1050,Seri Kembangan,Service Residence,1,1,1,500,Partially Furnished,Selangor,"Swimming Pool, Security, Lift, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Air-Cond, Near KTM/LRT, Washing Machine"
1116,Tropicana City Tropics,1800,Petaling Jaya,Service Residence,2,1,2,600,Fully Furnished,Selangor,"Sauna, Tennis Court, Security, Swimming Pool, Squash Court, Gymnasium, Lift, Minimart, Multipurpose hall, Air-Cond, Near KTM/LRT, Washing Machine"
1655,TTDI Adina,1400,Shah Alam,Condominium,1,1,1,660,Fully Furnished,Selangor,"Barbeque area, Playground, Swimming Pool, Security, Gymnasium, Multipurpose hall, Lift, Air-Cond, Washing Machine"
1788,TTDI Ascencia,3300,Taman Tun Dr Ismail,Condominium,1,1,1,840,Fully Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Club house, Jogging Track, Squash Court, Multipurpose hall, Air-Cond, Washing Machine"
1789,TTDI Plaza Condominium,4300,Taman Tun Dr Ismail,Condominium,4,2,4,1826,Fully Furnished,Kuala Lumpur,"Minimart, Playground, Club house, Security, Gymnasium, Sauna, Swimming Pool, Lift, Barbeque area, Multipurpose hall, Air-Cond, Near KTM/LRT, Washing Machine"
631,Tuan Residency,1800,Jalan Kuching,Service Residence,3,1,2,1105,Fully Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court, Air-Cond, Near KTM/LRT, Washing Machine, Internet"
299,Twin Arkz,3000,Bukit Jalil,Condominium,3,2,2,1170,Fully Furnished,Kuala Lumpur,"Playground, Tennis Court, Barbeque area, Swimming Pool, Squash Court, Jogging Track, Multipurpose hall, Security, Gymnasium, Lift, Air-Cond, Washing Machine"
538,Twins @ Damansara Heights,3400,Damansara Heights,Condominium,2,2,2,1203,Fully Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Gymnasium, Playground, Multipurpose hall, Barbeque area, Minimart, Air-Cond"
1224,Twinz Residences,2000,Puchong,Service Residence,3,2,2,1226,Partially Furnished,Kuala Lumpur,"Security, Swimming Pool, Playground, Gymnasium, Air-Cond"
970,TWY Duplex Condos @ Mont Kiara,2500,Mont Kiara,Condominium,2,1,1,821,Fully Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Gymnasium, Air-Cond, Washing Machine"
889,UBN Tower,2100,KLCC,Condominium,1,1,1,720,Fully Furnished,Kuala Lumpur,"Sauna, Tennis Court, Security, Swimming Pool, Squash Court, Gymnasium, Air-Cond, Near KTM/LRT, Washing Machine"
81,Ukay Perdana,1550,Ampang,Apartment,3,1,2,728,Partially Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Jogging Track, Air-Cond, Near KTM/LRT"
451,UNA Serviced Apartment @ Peel,2800,Cheras,Service Residence,2,1,1,807,Fully Furnished,Kuala Lumpur,"Playground, Gymnasium, Swimming Pool, Air-Cond, Near KTM/LRT, Washing Machine"
786,Unio Residence,2000,Kepong,Apartment,2,1,2,872,Fully Furnished,Kuala Lumpur,"Minimart, Swimming Pool, Tennis Court, Jogging Track, Security, Playground, Gymnasium, Barbeque area, Lift, Multipurpose hall, Air-Cond, Washing Machine, Near KTM/LRT"
1117,Union Suites,3499,Petaling Jaya,Apartment,2,2,2,835,Fully Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court, Air-Cond, Near KTM/LRT, Washing Machine"
732,Unipark Condominium,1300,Kajang,Condominium,3,1,2,1088,Fully Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Jogging Track, Air-Cond, Washing Machine"
787,United Point Residence @ North Kiara,2150,Kepong,Service Residence,3,2,2,960,Fully Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Air-Cond, Near KTM/LRT, Washing Machine"
1441,Univ 360 Place,1700,Seri Kembangan,Service Residence,3,2,2,1039,Fully Furnished,Selangor,"Security, Sauna, Playground, Swimming Pool, Gymnasium, Barbeque area, Lift, Air-Cond, Washing Machine, Near KTM/LRT"
1118,University Tower,2200,Petaling Jaya,Condominium,2,1,2,1206,Fully Furnished,Selangor,"Security, Gymnasium, Playground, Lift, Swimming Pool, Multipurpose hall, Air-Cond, Washing Machine"
1793,Upperville @ 16 Quartz,1800,Ulu Klang,Condominium,3,2,2,900,Fully Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Air-Cond, Washing Machine"
596,Urban 360,1400,Gombak,Service Residence,1,1,1,511,Fully Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall, Air-Cond, Washing Machine"
1656,Urbano,1280,Shah Alam,Service Residence,1,1,1,245,Fully Furnished,Selangor,"Jogging Track, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Club house, Air-Cond, Internet"
1724,USJ One (You One),1699,Subang Jaya,Condominium,1,1,1,685,Fully Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court, Air-Cond, Near KTM/LRT, Washing Machine, Internet"
1725,USJ One Avenue,1900,Subang Jaya,Condominium,3,2,2,1346,Fully Furnished,Selangor,"Sauna, Gymnasium, Jogging Track, Barbeque area, Security, Swimming Pool, Minimart, Multipurpose hall, Playground, Lift, Air-Cond, Near KTM/LRT, Washing Machine"
585,Utropolis Serviced Apartment 1,1400,Glenmarie,Apartment,1,1,1,400,Fully Furnished,Selangor,"Security, Swimming Pool, Jogging Track, Barbeque area, Playground, Multipurpose hall, Air-Cond, Washing Machine"
586,Utropolis Serviced Apartment 2,2200,Glenmarie,Condominium,3,2,2,835,Fully Furnished,Selangor,"Security, Multipurpose hall, Jogging Track, Swimming Pool, Gymnasium, Playground, Lift, Barbeque area, Air-Cond, Washing Machine"
1657,Utropolis Urbano,1800,Shah Alam,Apartment,2,1,1,800,Fully Furnished,Selangor,"Sauna, Multipurpose hall, Minimart, Swimming Pool, Security, Jogging Track, Lift, Gymnasium, Playground, Air-Cond, Washing Machine, Internet"
452,V Residence 2 @ Sunway Velocity,2300,Cheras,Service Residence,2,1,1,685,Fully Furnished,Kuala Lumpur,"Jogging Track, Multipurpose hall, Playground, Swimming Pool, Lift, Security, Gymnasium, Sauna, Barbeque area, Minimart, Air-Cond, Near KTM/LRT, Washing Machine"
453,V Residence 3 @ Sunway Velocity,3950,Cheras,Service Residence,3,1,2,1221,Fully Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Gymnasium, Air-Cond, Washing Machine"
454,V Residence Suites,2800,Cheras,Service Residence,1,1,1,650,Fully Furnished,Kuala Lumpur,"Swimming Pool, Gymnasium, Security, Playground, Air-Cond, Near KTM/LRT, Washing Machine"
578,Vantage Point,1200,Desa Petaling,Condominium,3,1,2,116,Partially Furnished,Kuala Lumpur,"Swimming Pool, Playground, Tennis Court, Gymnasium, Security, Lift, Minimart, Washing Machine"
514,Vega Residensi,1800,Cyberjaya,Condominium,3,2,2,1000,Fully Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track, Air-Cond, Near KTM/LRT"
455,Venice Hill,950,Cheras,Condominium,3,1,2,1500,Unfurnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court, Air-Cond, Near KTM/LRT, Washing Machine"
1666,Verdana,3800,Solaris Dutamas,Condominium,3,2,3,1799,Fully Furnished,Kuala Lumpur,"Tennis Court, Security, Gymnasium, Playground, Swimming Pool, Multipurpose hall, Club house, Lift, Air-Cond, Washing Machine"
107,Verde @ Ara Damansara,3500,Ara Damansara,Service Residence,2,2,2,1500,Fully Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Jogging Track, Air-Cond, Washing Machine"
515,Verdi Eco-dominiums @ Symphony Hills,3000,Cyberjaya,Condominium,4,2,3,1442,Fully Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court, Air-Cond, Washing Machine, Internet"
516,Vertex Tower @ CyberSquare,1199,Cyberjaya,Service Residence,2,2,2,700,Unfurnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court, Air-Cond, Near KTM/LRT, Washing Machine"
265,Verticas Residensi,4500,Bukit Bintang,Condominium,4,2,4,2022,Fully Furnished,Kuala Lumpur,"Swimming Pool, Gymnasium, Multipurpose hall, Sauna, Security, Playground, Barbeque area, Lift, Minimart, Air-Cond, Near KTM/LRT"
1006,Verve Suites @ KL South,2200,Old Klang Road,Condominium,2,1,2,704,Fully Furnished,Kuala Lumpur,"Security, Barbeque area, Playground, Swimming Pool, Gymnasium, Jogging Track, Sauna, Air-Cond, Washing Machine, Internet"
733,Vesta View Apartment @ Taman Putra Impian,1050,Kajang,Apartment,3,2,3,1044,Partially Furnished,Selangor,"Minimart, Playground, Swimming Pool, Lift, Security, Multipurpose hall, Jogging Track, Air-Cond, Near KTM/LRT, Washing Machine"
456,Vila Vista,5800,Cheras,Condominium,4,3,5,3223,Partially Furnished,Kuala Lumpur,"Security, Swimming Pool, Gymnasium, Playground, Lift, Jogging Track, Multipurpose hall, Air-Cond, Near KTM/LRT, Washing Machine"
97,Villa Ampang,1988,Ampang Hilir,Condominium,3,1,2,1000,Fully Furnished,Kuala Lumpur,"Barbeque area, Gymnasium, Club house, Security, Swimming Pool, Sauna, Playground, Lift, Minimart, Multipurpose hall, Jogging Track, Air-Cond, Near KTM/LRT, Washing Machine"
619,Villa Angsana,1200,Jalan Ipoh,Condominium,3,1,2,1100,Unfurnished,Kuala Lumpur,"Security, Multipurpose hall, Minimart, Gymnasium, Swimming Pool, Playground, Tennis Court, Barbeque area"
1286,Villa Crystal,1800,Segambut,Condominium,3,2,2,1391,Partially Furnished,Kuala Lumpur,"Sauna, Playground, Gymnasium, Jogging Track, Security, Swimming Pool, Air-Cond"
1534,Villa Danau,1250,Setapak,Apartment,3,1,2,1100,Partially Furnished,Kuala Lumpur,"Jogging Track, Security, Squash Court, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Club house, Air-Cond, Near KTM/LRT, Washing Machine"
82,Villa Duta,1450,Ampang,Condominium,3,1,2,1567,Unfurnished,Selangor,"Barbeque area, Squash Court, Swimming Pool, Tennis Court, Security, Playground, Multipurpose hall, Lift"
1370,Villa Impian (Kota Warisan Sepang),700,Sepang,Condominium,1,1,1,450,Unfurnished,Selangor,"Gymnasium, Club house, Jogging Track, Sauna, Security, Lift, Barbeque area, Minimart, Swimming Pool, Playground, Multipurpose hall"
1299,Villa Lagenda,2999,Selayang,Condominium,5,4,3,3700,Partially Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Jogging Track, Minimart, Club house, Squash Court, Tennis Court, Air-Cond, Near KTM/LRT"
910,Villa Malawati,800,Kuala Selangor,Apartment,3,1,2,938,Fully Furnished,Selangor,"Playground, Air-Cond"
620,Villa Mas 1,1700,Jalan Ipoh,Townhouse Condo,3,1,3,1700,Partially Furnished,Kuala Lumpur,"Playground, Near KTM/LRT"
1688,Villa Mewah,1200,Sri Petaling,Apartment,3,1,2,797,Fully Furnished,Kuala Lumpur,"Security, Lift, Playground, Minimart, Air-Cond, Washing Machine"
621,Villa Mutiara @ Mutiara Complex,1100,Jalan Ipoh,Apartment,3,2,2,900,Partially Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court, Air-Cond, Near KTM/LRT, Washing Machine, Internet"
1287,Villa Orkid,2200,Segambut,Condominium,4,2,2,1643,Partially Furnished,Kuala Lumpur,"Minimart, Sauna, Security, Gymnasium, Barbeque area, Swimming Pool, Jogging Track, Playground, Lift, Air-Cond, Washing Machine"
1442,Villa Park,1500,Seri Kembangan,Condominium,4,2,2,1106,Partially Furnished,Selangor,"Sauna, Multipurpose hall, Club house, Air-Cond, Near KTM/LRT"
1443,Villa Pavilion,950,Seri Kembangan,Condominium,3,1,2,940,Partially Furnished,Selangor,"Security, Swimming Pool, Gymnasium, Lift, Playground, Barbeque area, Multipurpose hall"
804,Villa Pawana,2000,Keramat,Apartment,3,1,3,1280,Partially Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Air-Cond"
634,Villa Putera,1380,Jalan Sultan Ismail,Condominium,2,1,1,1000,Fully Furnished,Kuala Lumpur,"Sauna, Swimming Pool, Security, Minimart, Gymnasium, Playground, Lift, Barbeque area, Multipurpose hall, Air-Cond, Near KTM/LRT, Washing Machine"
468,Villa Puteri,1900,City Centre,Condominium,3,1,2,1020,Partially Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track, Tennis Court, Squash Court, Air-Cond, Near KTM/LRT"
829,Villa Putra Condominium,2000,KL City,Condominium,3,1,2,1151,Fully Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Minimart, Near KTM/LRT, Washing Machine"
83,Villa Putra Putri,1400,Ampang,Condominium,2,1,1,958,Unfurnished,Kuala Lumpur,"Squash Court, Security, Swimming Pool, Lift, Minimart, Air-Cond, Near KTM/LRT"
251,Villa Scott,2800,Brickfields,Condominium,3,1,2,1200,Fully Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court, Air-Cond, Near KTM/LRT, Washing Machine, Internet"
851,Villa Sentosa,1000,Klang,Apartment,3,1,2,850,Unfurnished,Selangor,Lift
189,Villa Tropika (Bangi),1100,Bangi,Apartment,3,2,2,870,Partially Furnished,Selangor,"Playground, Security, Lift, Minimart, Air-Cond, Near KTM/LRT"
84,Villa U Thant,2900,Ampang,Condominium,4,1,4,2500,Partially Furnished,Kuala Lumpur,"Barbeque area, Sauna, Tennis Court, Gymnasium, Security, Swimming Pool, Air-Cond, Washing Machine"
1825,Villa Wangsamas,2000,Wangsa Maju,Condominium,3,1,3,1267,Fully Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Air-Cond, Near KTM/LRT, Washing Machine, Internet"
1225,Villamas Apartment,1100,Puchong,Apartment,3,1,2,1068,Partially Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Minimart, Gymnasium, Multipurpose hall, Jogging Track, Air-Cond"
788,VIM 3 @ Desa Park North,2499,Kepong,Service Residence,2,1,2,630,Fully Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track, Air-Cond, Washing Machine"
457,Vina Versatile Homes,1200,Cheras,Condominium,3,2,2,900,Partially Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Sauna, Minimart, Multipurpose hall, Jogging Track, Tennis Court, Air-Cond"
458,Vina Versatile Homes @ Cheras,1800,Cheras,Condominium,4,2,4,1550,Unfurnished,Selangor,"Security, Swimming Pool, Playground, Gymnasium, Tennis Court, Minimart, Multipurpose hall, Air-Cond"
890,ViPod Residences @ KLCC,3800,KLCC,Condominium,2,1,1,635,Fully Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Club house, Air-Cond, Near KTM/LRT, Washing Machine"
517,Vision Residence,1299,Cyberjaya,Condominium,3,2,2,1373,Unfurnished,Selangor,"Gymnasium, Jogging Track, Lift, Security, Minimart, Swimming Pool, Sauna, Playground, Near KTM/LRT"
1658,Vista Alam Serviced Apartment,1500,Shah Alam,Apartment,2,1,1,650,Partially Furnished,Selangor,"Gymnasium, Jogging Track, Security, Minimart, Playground, Lift, Swimming Pool, Sauna, Tennis Court, Squash Court, Air-Cond, Near KTM/LRT, Washing Machine"
